875,Tanesha,Sawyer,null,tanesha.sawyer@aol.com,9B Kingston Lane ,Rosedale,NY,11422,
876,Onita,Macdonald,null,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,
877,Janine,Manning,null,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,
878,Melodie,Melton,null,melodie.melton@yahoo.com,12 S. 8th Road ,Smithtown,NY,11787,
879,Ethelyn,Ray,null,ethelyn.ray@yahoo.com,80 South Sutor Lane ,Garden City,NY,11530,
880,Phebe,Turner,null,phebe.turner@aol.com,4 West York Street ,Sunnyside,NY,11104,
881,Chloe,Patel,null,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,90403,
882,Hilda,Harvey,null,hilda.harvey@gmail.com,9808 W. Cleveland Ave. ,Ballston Spa,NY,12020,
883,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,12 Birchwood Dr. ,El Paso,TX,79930,
884,Willian,Hardin,null,willian.hardin@msn.com,836 West Street ,Oswego,NY,13126,
885,Janna,Hayden,null,janna.hayden@msn.com,32 Hilldale Street ,Longview,TX,75604,
886,Letisha,May,null,letisha.may@yahoo.com,9965 Princeton Lane ,North Tonawanda,NY,14120,
887,Graig,Cannon,null,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,
888,Coleen,Navarro,null,coleen.navarro@aol.com,990 Broad Rd. ,Webster,NY,14580,
889,Lucilla,Williams,null,lucilla.williams@hotmail.com,42 Cedar Street ,San Carlos,CA,94070,
890,Rosanne,George,null,rosanne.george@yahoo.com,38 Pleasant St. ,Ossining,NY,10562,
891,Ashlie,Parrish,null,ashlie.parrish@hotmail.com,48 Mill Drive ,Monsey,NY,10952,
892,Alissa,Craft,null,alissa.craft@hotmail.com,249 Maple Street ,Ossining,NY,10562,
893,Letty,Cobb,null,letty.cobb@msn.com,8652 Wellington Street ,Depew,NY,14043,
894,Nathaniel,Richard,null,nathaniel.richard@gmail.com,3 Nicolls Lane ,New Windsor,NY,12553,
895,Elaina,Key,null,elaina.key@msn.com,1 Main St. ,Plainview,NY,11803,
896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St. ,New City,NY,10956,
897,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,7949 Chapel St. ,Lancaster,NY,14086,
898,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,
899,Carisa,Carpenter,null,carisa.carpenter@hotmail.com,551 Belmont Lane ,Victoria,TX,77904,
900,Jule,Davenport,null,jule.davenport@aol.com,19 River St. ,San Carlos,CA,94070,
901,Lonna,Franks,null,lonna.franks@yahoo.com,667 Brickyard Street ,Ontario,CA,91762,
902,Elease,Dejesus,null,elease.dejesus@gmail.com,7800 Magnolia Street ,Oswego,NY,13126,
903,Maira,Long,null,maira.long@msn.com,7587 Bear Hill Street ,Hicksville,NY,11801,
904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr. ,San Jose,CA,95127,
905,Hae,Ramirez,null,hae.ramirez@hotmail.com,9367 Lake Street ,Baldwinsville,NY,13027,
906,Erik,Leblanc,null,erik.leblanc@aol.com,7 East Nut Swamp Street ,Sugar Land,TX,77478,
907,Daina,Sampson,null,daina.sampson@msn.com,556 Wellington St. ,Longview,TX,75604,
908,Delmar,Wise,null,delmar.wise@yahoo.com,8355 Kingston Avenue ,Lockport,NY,14094,
909,Alita,Salinas,null,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,
910,Elenore,William,null,elenore.william@msn.com,23 Rockland St. ,Mcallen,TX,78501,
911,Nikita,Roy,null,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,
912,Inocencia,Key,null,inocencia.key@hotmail.com,36 Wild Rose Ave. ,Massapequa Park,NY,11762,
913,Liliana,Kerr,null,liliana.kerr@yahoo.com,3 Cherry Drive ,Desoto,TX,75115,
914,Hortencia,O'neil,null,hortencia.o'neil@hotmail.com,1 Gulf Rd. ,Rockville Centre,NY,11570,
915,Beryl,Bennett,(916) 422-6956,beryl.bennett@aol.com,9563 Edgemont St. ,Sacramento,CA,95820,
916,Alishia,Elliott,null,alishia.elliott@aol.com,8905 Courtland Ave. ,Mount Vernon,NY,10550,
917,Vernia,Madden,(248) 206-3697,vernia.madden@aol.com,5 Iroquois Street ,Troy,NY,12180,
918,Kristel,Bullock,null,kristel.bullock@yahoo.com,7292 Armstrong Drive ,Smithtown,NY,11787,
919,Ruthanne,Hoover,null,ruthanne.hoover@aol.com,835 Paris Hill Road ,Torrance,CA,90505,
920,James,Robles,null,james.robles@aol.com,9 Chapel Lane ,North Tonawanda,NY,14120,
921,Evelin,Vargas,null,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,
922,Elvia,Cardenas,null,elvia.cardenas@hotmail.com,8 Paris Hill St. ,Massapequa,NY,11758,
923,Randee,Pitts,null,randee.pitts@msn.com,7371B Essex Street ,Canyon Country,CA,91387,
924,Lea,Irwin,null,lea.irwin@gmail.com,845 Adams Lane ,New Windsor,NY,12553,
925,Bryce,Monroe,null,bryce.monroe@aol.com,52 Cooper Lane ,Kingston,NY,12401,
926,Katina,Mcintosh,(661) 464-1523,katina.mcintosh@yahoo.com,263 Swanson Dr. ,Bakersfield,CA,93306,
927,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive ,New York,NY,10002,
928,Joann,Barber,null,joann.barber@gmail.com,8945 Courtland Street ,Santa Monica,CA,90403,
929,Thurman,Ellis,null,thurman.ellis@gmail.com,20 Augusta Road ,Pleasanton,CA,94566,
930,Delana,Wagner,null,delana.wagner@aol.com,8499 Mill Pond Road ,Clifton Park,NY,12065,
931,Porter,Bass,null,porter.bass@hotmail.com,370 North Alderwood Dr. ,San Angelo,TX,76901,
932,Yvonne,Bean,null,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,Wappingers Falls,NY,12590,
933,Lurline,Rivers,null,lurline.rivers@msn.com,69 Pine Street ,Howard Beach,NY,11414,
934,Ocie,Slater,null,ocie.slater@msn.com,7799 W. Bohemia Dr. ,Hamburg,NY,14075,
935,Genevie,Miles,null,genevie.miles@aol.com,45 West Sulphur Springs Ave. ,Monroe,NY,10950,
936,Sherilyn,Wilcox,null,sherilyn.wilcox@gmail.com,905 North Buckingham Lane ,Ossining,NY,10562,
937,Aida,Koch,null,aida.koch@gmail.com,9778 3rd Drive ,West Hempstead,NY,11552,
938,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,
939,Maximina,Hutchinson,(361) 164-3098,maximina.hutchinson@hotmail.com,53 Stillwater Avenue ,Corpus Christi,TX,78418,
940,Marina,Hinton,null,marina.hinton@yahoo.com,7440 North Oxford St. ,Encino,CA,91316,
941,Danyell,Dickerson,null,danyell.dickerson@msn.com,8306 Fieldstone Dr. ,Central Islip,NY,11722,
942,Davis,Long,(717) 653-1755,davis.long@msn.com,929 Elmwood Dr. ,Lancaster,NY,14086,
943,Lynn,Mcmahon,null,lynn.mcmahon@msn.com,9 Surrey St. ,Scarsdale,NY,10583,
944,Tonja,Henderson,null,tonja.henderson@aol.com,82 Alton St. ,Scarsdale,NY,10583,
945,Krissy,Ochoa,null,krissy.ochoa@msn.com,80 Queen Ave. ,Port Washington,NY,11050,
946,Angella,Bridges,null,angella.bridges@yahoo.com,8708 Sycamore St. ,Pittsford,NY,14534,
947,Angele,Castro,null,angele.castro@yahoo.com,15 Acacia Drive ,Palos Verdes Peninsula,CA,90274,
948,Siobhan,Lang,null,siobhan.lang@gmail.com,3 Monroe Lane ,Levittown,NY,11756,
949,Venessa,Frost,null,venessa.frost@msn.com,621 West School Rd. ,Scarsdale,NY,10583,
950,Verna,Solis,(507) 115-1633,verna.solis@yahoo.com,7 Lincoln Lane ,Rochester,NY,14606,
951,Steve,Bender,null,steve.bender@gmail.com,908 N. Pennington Dr. ,Scarsdale,NY,10583,
952,Aileen,Marquez,null,aileen.marquez@msn.com,8899 Newbridge Street ,Torrance,CA,90505,
953,Kattie,Stevenson,null,kattie.stevenson@aol.com,52 Carson Street ,Helotes,TX,78023,
954,Hassan,Nash,null,hassan.nash@yahoo.com,8105 University Lane ,Hicksville,NY,11801,
955,Delfina,Gilliam,null,delfina.gilliam@hotmail.com,9463 Bayberry Rd. ,West Babylon,NY,11704,
956,Venus,Hewitt,null,venus.hewitt@msn.com,9835 Old Cemetery Lane ,Farmingdale,NY,11735,
957,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St. ,Anaheim,CA,92806,
958,Ciera,Koch,null,ciera.koch@gmail.com,881 Lawrence Drive ,Euless,TX,76039,
959,Christel,Barber,(916) 679-3547,christel.barber@hotmail.com,320 Briarwood Lane ,Sacramento,CA,95820,
960,Arline,Lawson,(516) 792-3395,arline.lawson@gmail.com,48 Whitemarsh Lane ,Hempstead,NY,11550,
961,Iva,Wilcox,null,iva.wilcox@aol.com,452 South Mayflower Drive ,Kingston,NY,12401,
962,Maple,Griffin,null,maple.griffin@gmail.com,20 Glendale Drive ,Copperas Cove,TX,76522,
963,Anisha,Lang,null,anisha.lang@aol.com,265 Peachtree St. ,Rome,NY,13440,
964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,3 Thomas St. ,Corpus Christi,TX,78418,
965,Margit,Osborn,null,margit.osborn@yahoo.com,909 Gulf Drive ,Plainview,NY,11803,
966,Novella,Patel,null,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,
967,Laurette,Hebert,null,laurette.hebert@msn.com,18 South Constitution Court ,Canandaigua,NY,14424,
968,Jonna,Brown,null,jonna.brown@aol.com,1 Spring Drive ,Mahopac,NY,10541,
969,Jennell,Solis,(507) 421-7354,jennell.solis@hotmail.com,194 2nd Rd. ,Rochester,NY,14606,
970,Ruth,Horton,null,ruth.horton@gmail.com,488 Mulberry Ave. ,Hollis,NY,11423,
971,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561,
973,Margaretta,Clayton,null,margaretta.clayton@yahoo.com,524 San Pablo Ave. ,Ridgecrest,CA,93555,
974,Marcell,Barrett,null,marcell.barrett@gmail.com,266 Elm Drive ,Astoria,NY,11102,
975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,4 Edgewater Road ,Los Angeles,CA,90008,
976,Ayanna,Cherry,null,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,Smithtown,NY,11787,
977,Barton,Cox,null,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,
978,Diana,Reyes,null,diana.reyes@msn.com,7415 Annadale St. ,Bronx,NY,10451,
979,Ingeborg,Ellison,null,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,
980,Carter,Booth,null,carter.booth@msn.com,82 Beech Drive ,Port Chester,NY,10573,
981,Christel,Cardenas,(562) 342-8083,christel.cardenas@aol.com,428 S. Swanson Drive ,Long Beach,NY,11561,
982,Orval,Hunter,null,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,76901,
983,Marguerite,Berger,null,marguerite.berger@aol.com,875 Arch Lane ,Fullerton,CA,92831,
984,Ivette,Warren,null,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,
985,Milagros,Weber,null,milagros.weber@hotmail.com,7591 Glendale Ave. ,Harlingen,TX,78552,
986,Marcel,Lindsay,null,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,
987,Louis,Powell,null,louis.powell@aol.com,368 Sugar Rd. ,Staten Island,NY,10301,
988,Vanda,Holmes,null,vanda.holmes@aol.com,9835 Wild Rose Drive ,Syosset,NY,11791,
989,Loreen,Byers,null,loreen.byers@yahoo.com,83 S. Rockledge Circle ,South Ozone Park,NY,11420,
990,Casimira,Chapman,null,casimira.chapman@yahoo.com,67 Snake Hill St. ,Monroe,NY,10950,
991,Brigida,Larson,null,brigida.larson@hotmail.com,8789 Sycamore Lane ,Canyon Country,CA,91387,
992,Chere,Alston,null,chere.alston@gmail.com,16 Lower River Street ,Patchogue,NY,11772,
993,Giovanna,Jefferson,null,giovanna.jefferson@gmail.com,9394 Riverside St. ,Ridgecrest,CA,93555,
994,Demarcus,Reese,null,demarcus.reese@gmail.com,8087 Armstrong Dr. ,Yorktown Heights,NY,10598,
995,Amina,Salazar,null,amina.salazar@aol.com,944 Wellington Street ,Canandaigua,NY,14424,
996,Serafina,Clemons,null,serafina.clemons@gmail.com,851 Brown Ave. ,Shirley,NY,11967,
997,Trinidad,Mcclain,null,trinidad.mcclain@msn.com,98 Tunnel Drive ,Baldwin,NY,11510,
998,Heather,Chaney,null,heather.chaney@yahoo.com,4 Morris Dr. ,Jamestown,NY,14701,
999,Latoya,Johns,null,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,
1000,Shiloh,Reeves,null,shiloh.reeves@msn.com,818 Kirkland Lane ,West Babylon,NY,11704,
1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,4 Canal Ave. ,Brentwood,NY,11717,
1002,Cami,Williamson,null,cami.williamson@hotmail.com,9511A Windsor Drive ,Massapequa,NY,11758,
1003,Sharell,Ross,null,sharell.ross@msn.com,7830 Devonshire Ave. ,Vista,CA,92083,
1004,Jerald,Blackwell,null,jerald.blackwell@hotmail.com,8364 South Wakehurst Ave. ,East Elmhurst,NY,11369,
1005,Ruthanne,Franco,null,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,11102,
1006,Marjory,Leonard,null,marjory.leonard@msn.com,800 Greystone Lane ,Apple Valley,CA,92307,
1007,Jimmy,Russell,null,jimmy.russell@hotmail.com,33 Iroquois Ave. ,Howard Beach,NY,11414,
1008,Berneice,Pollard,null,berneice.pollard@hotmail.com,607 Bohemia Street ,Forney,TX,75126,
1009,Deangelo,Cooley,null,deangelo.cooley@aol.com,3 NE. Edgewood Rd. ,Rosedale,NY,11422,
1010,Katia,Henry,null,katia.henry@msn.com,69 E. Columbia Ave. ,Bethpage,NY,11714,
1011,Sebrina,Gross,null,sebrina.gross@yahoo.com,993 Glendale Drive ,Garland,TX,75043,
1012,Josephine,Dale,null,josephine.dale@aol.com,8214 West Drive ,Baldwinsville,NY,13027,
1013,Alma,Peck,null,alma.peck@aol.com,298 South Bay Meadows Drive ,Corona,NY,11368,
1014,Ling,Newman,null,ling.newman@msn.com,832 Spring Road ,South Richmond Hill,NY,11419,
1015,Nichelle,Rosario,null,nichelle.rosario@hotmail.com,709 Dunbar Ave. ,Garden City,NY,11530,
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,57 Shadow Brook Road ,New York,NY,10002,
1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,914 Devonshire Court ,Oakland,CA,94603,
1018,Carita,Salinas,null,carita.salinas@yahoo.com,90 Griffin Street ,Maspeth,NY,11378,
1019,Janie,Herrera,null,janie.herrera@gmail.com,652 Westport Street ,Elmhurst,NY,11373,
1020,Lorraine,Marks,null,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,
1021,Nicolas,Carlson,null,nicolas.carlson@yahoo.com,7899 Spruce Street ,Saint Albans,NY,11412,
1022,Hye,Mercer,null,hye.mercer@gmail.com,9681 Redwood St. ,Mahopac,NY,10541,
1023,Adena,Blake,null,adena.blake@hotmail.com,684 Westport Drive ,Ballston Spa,NY,12020,
1024,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,
1025,Daphine,Willis,null,daphine.willis@msn.com,152 Shady St. ,Farmingdale,NY,11735,
1026,Jenine,Dawson,null,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,
1027,Shanita,Wiley,null,shanita.wiley@yahoo.com,121 Bridge Lane ,Saint Albans,NY,11412,
1028,Shanna,Bonner,null,shanna.bonner@msn.com,386 Lafayette Road ,Canandaigua,NY,14424,
1029,Ping,Quinn,null,ping.quinn@gmail.com,9051 Hanover Dr. ,Rowlett,TX,75088,
1030,Saran,Moses,null,saran.moses@yahoo.com,94 Hall Dr. ,Brooklyn,NY,11201,
1031,Tonja,Bean,null,tonja.bean@aol.com,9 Middle River St. ,Fairport,NY,14450,
1032,Vernon,Knowles,null,vernon.knowles@yahoo.com,5 Olive Lane ,Huntington Station,NY,11746,
1033,Jeannette,Skinner,null,jeannette.skinner@yahoo.com,8886 High Point Drive ,Forest Hills,NY,11375,
1034,Rico,Salas,null,rico.salas@msn.com,8041 Walt Whitman St. ,Centereach,NY,11720,
1035,Tangela,Hurley,null,tangela.hurley@msn.com,49 North Cross St. ,Campbell,CA,95008,
1036,Randee,Lester,null,randee.lester@gmail.com,81 Bear Hill Street ,Centereach,NY,11720,
1037,Ashanti,Hammond,null,ashanti.hammond@msn.com,9202 W. Lyme Ave. ,Nanuet,NY,10954,
1038,Garry,Juarez,null,garry.juarez@hotmail.com,670 Nut Swamp Drive ,Forest Hills,NY,11375,
1039,Bee,Baker,null,bee.baker@aol.com,307 E. Magnolia St. ,Liverpool,NY,13090,
1040,Shantae,Hammond,null,shantae.hammond@hotmail.com,526 Harvard Drive ,Victoria,TX,77904,
1041,Bettye,Espinoza,null,bettye.espinoza@yahoo.com,76 Rockwell Street ,Oswego,NY,13126,
1042,Larissa,Hays,null,larissa.hays@aol.com,66 2nd Drive ,Elmont,NY,11003,
1043,Diane,Jones,null,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,11365,
1044,Zenia,Bruce,null,zenia.bruce@aol.com,349 James Road ,Rosedale,NY,11422,
1045,Pasquale,Hogan,null,pasquale.hogan@aol.com,403 Bank St. ,Vista,CA,92083,
1046,Dane,Mcdaniel,null,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,
1047,Jamaal,Baker,null,jamaal.baker@hotmail.com,186 Big Rock Cove Ave. ,Elmhurst,NY,11373,
1048,Ji,Burt,null,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,92307,
1049,Marcelino,Mcbride,null,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,Clifton Park,NY,12065,
1050,Rozella,Fitzgerald,null,rozella.fitzgerald@yahoo.com,7795 Myers Ave. ,Shirley,NY,11967,
1051,Tonisha,Fowler,null,tonisha.fowler@msn.com,9270 Valley View Lane ,Huntington Station,NY,11746,
1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,7416 La Sierra Dr. ,Sacramento,CA,95820,
1053,Parthenia,Figueroa,null,parthenia.figueroa@msn.com,550 Theatre Dr. ,Mahopac,NY,10541,
1054,Arielle,Levine,null,arielle.levine@yahoo.com,7100 High Ridge St. ,Garland,TX,75043,
1055,Hildegarde,Christensen,null,hildegarde.christensen@hotmail.com,488 East Mill Pond Ave. ,Maspeth,NY,11378,
1056,Rebbecca,Espinoza,null,rebbecca.espinoza@hotmail.com,8266 Valley Farms Road ,Mount Vernon,NY,10550,
1057,Conchita,Boone,null,conchita.boone@gmail.com,814 Birchpond Lane ,Mount Vernon,NY,10550,
1058,Aisha,Woods,null,aisha.woods@gmail.com,9292 Bear Hill Ave. ,Webster,NY,14580,
1059,Season,Harvey,null,season.harvey@yahoo.com,388 Arnold Court ,East Northport,NY,11731,
1060,Tommie,Cooley,(717) 634-4113,tommie.cooley@yahoo.com,92 Hickory St. ,Lancaster,NY,14086,
1061,Alanna,Barry,null,alanna.barry@yahoo.com,33 Laurel Avenue ,Euless,TX,76039,
1062,Jerri,Guthrie,null,jerri.guthrie@msn.com,95 Sugar Dr. ,Carmel,NY,10512,
1063,Tammy,Austin,null,tammy.austin@yahoo.com,182 Stillwater Ave. ,Lake Jackson,TX,77566,
1064,Patsy,Russo,null,patsy.russo@gmail.com,8438 Fairway Avenue ,Rowlett,TX,75088,
1065,Desiree,Branch,null,desiree.branch@msn.com,67 Bayport Drive ,San Lorenzo,CA,94580,
1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,126 Edgewood St. ,Anaheim,CA,92806,
1067,Lillia,Gillespie,null,lillia.gillespie@hotmail.com,382 Cardinal Dr. ,Rego Park,NY,11374,
1068,Doris,Kaufman,null,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,
1069,Rodolfo,Buck,null,rodolfo.buck@gmail.com,8359 Brewery Street ,Shirley,NY,11967,
1070,Olimpia,Mays,null,olimpia.mays@aol.com,42 Nichols Lane ,Oakland Gardens,NY,11364,
1071,Shemeka,Lyons,null,shemeka.lyons@msn.com,97 South Jockey Hollow St. ,Pomona,CA,91768,
1072,Maryalice,Henry,null,maryalice.henry@msn.com,85 Prince Street ,Richardson,TX,75080,
1073,Leeanne,Cross,null,leeanne.cross@yahoo.com,424 Newcastle Road ,Bayside,NY,11361,
1074,Lanelle,Guerra,null,lanelle.guerra@yahoo.com,989 Wrangler St. ,Floral Park,NY,11001,
1075,Dann,Huff,null,dann.huff@gmail.com,475 S. Rockville St. ,Huntington Station,NY,11746,
1076,Sherise,Mercer,null,sherise.mercer@gmail.com,9401 Catherine Dr. ,Vista,CA,92083,
1077,Heather,Perry,null,heather.perry@gmail.com,982 Durham Street ,Sunnyside,NY,11104,
1078,Theresia,Barron,null,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,
1079,Cindi,Ellis,null,cindi.ellis@yahoo.com,6 Cypress Lane ,Floral Park,NY,11001,
1080,Mirella,Duffy,null,mirella.duffy@yahoo.com,43 University Ave. ,Longview,TX,75604,
1081,Carson,Macias,null,carson.macias@gmail.com,7 Pennington St. ,New Rochelle,NY,10801,
1082,Divina,Madden,(562) 264-3998,divina.madden@gmail.com,7314 Armstrong St. ,Long Beach,NY,11561,
1083,Cher,Alston,null,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,
1084,Regine,Odom,null,regine.odom@msn.com,684 N. Mayfield Ave. ,Franklin Square,NY,11010,
1085,Adam,Thornton,null,adam.thornton@hotmail.com,755 East Henry Lane ,Central Islip,NY,11722,
1086,Cori,Schwartz,null,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,
1087,Willow,Gardner,null,willow.gardner@gmail.com,57 S. Lakewood Dr. ,Pleasanton,CA,94566,
1088,Jane,Henderson,null,jane.henderson@hotmail.com,46 Carson Drive ,Apple Valley,CA,92307,
1089,Chere,Mcfadden,null,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,
1090,Ira,Erickson,null,ira.erickson@aol.com,6 Lake Forest St. ,Port Jefferson Station,NY,11776,
1091,Risa,Gallagher,null,risa.gallagher@yahoo.com,8281 Edgefield Drive ,Rocklin,CA,95677,
1092,Lavinia,Cotton,null,lavinia.cotton@yahoo.com,7485 Bridle Street ,East Northport,NY,11731,
1093,Alejandrina,Hodges,null,alejandrina.hodges@msn.com,7598 Shadow Brook St. ,Deer Park,NY,11729,
1094,Keitha,Black,null,keitha.black@yahoo.com,7670 Hilldale Ave. ,Lindenhurst,NY,11757,
1095,Corene,Swanson,null,corene.swanson@aol.com,597 Lakeshore Lane ,Rego Park,NY,11374,
1096,Tonda,Webb,null,tonda.webb@yahoo.com,53 SW. Edgemont Rd. ,Baldwinsville,NY,13027,
1097,Collen,Dennis,null,collen.dennis@gmail.com,284 E. Mill Street ,San Pablo,CA,94806,
1098,Treasa,Dickerson,null,treasa.dickerson@hotmail.com,70 W. Creekside Road ,Rockville Centre,NY,11570,
1099,Jewell,Reyes,null,jewell.reyes@hotmail.com,8711 Glen Creek Drive ,Jackson Heights,NY,11372,
1100,Penny,Acevedo,null,penny.acevedo@yahoo.com,318 Mulberry Drive ,Ballston Spa,NY,12020,
1101,Louise,Flowers,null,louise.flowers@yahoo.com,28 N. Gregory Court ,Depew,NY,14043,
1102,Henrietta,Wagner,(682) 143-2224,henrietta.wagner@hotmail.com,54 Brickyard St. ,Fort Worth,TX,76110,
1103,Ardelia,Cooley,null,ardelia.cooley@aol.com,59 Henry Smith St. ,Canyon Country,CA,91387,
1104,Khalilah,Robertson,null,khalilah.robertson@aol.com,22 Longbranch Rd. ,Spring Valley,NY,10977,
1105,Armando,Black,null,armando.black@gmail.com,8611 N. Poor House St. ,Richardson,TX,75080,
1106,Jerri,Henry,null,jerri.henry@msn.com,141 N. Purple Finch Avenue ,Spring Valley,NY,10977,
1107,Lynda,Newman,null,lynda.newman@msn.com,44 SW. Thomas Ave. ,Saratoga Springs,NY,12866,
1108,Bao,Wade,null,bao.wade@gmail.com,7587 Church St. ,Desoto,TX,75115,
1109,Gussie,Harding,null,gussie.harding@gmail.com,41 Edgefield Avenue ,Deer Park,NY,11729,
1110,Shirely,Cantrell,null,shirely.cantrell@aol.com,6 Kent Street ,West Hempstead,NY,11552,
1111,Caroline,Jenkins,null,caroline.jenkins@msn.com,86 River Lane ,Richardson,TX,75080,
1112,Hollis,Rasmussen,null,hollis.rasmussen@yahoo.com,8949 S. Gates Road ,Massapequa,NY,11758,
1113,Kendra,Harrington,null,kendra.harrington@yahoo.com,768 Cooper Street ,Jamestown,NY,14701,
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane ,Albany,NY,12203,
1115,Lina,Meadows,null,lina.meadows@aol.com,7020 Ashley Rd. ,Glen Cove,NY,11542,
1116,Patria,Harper,null,patria.harper@msn.com,90 Arlington St. ,Astoria,NY,11102,
1117,Jeffrey,Hill,null,jeffrey.hill@gmail.com,2 Shub Farm St. ,Rosedale,NY,11422,
1118,Ja,Dillard,null,ja.dillard@yahoo.com,25 Orchard St. ,Canyon Country,CA,91387,
1119,Tora,Dunlap,null,tora.dunlap@hotmail.com,9903 North Halifax Ave. ,Monsey,NY,10952,
1120,Karole,Alvarez,null,karole.alvarez@gmail.com,69 Woodland St. ,East Northport,NY,11731,
1121,Shasta,Combs,null,shasta.combs@yahoo.com,726 James Dr. ,Yorktown Heights,NY,10598,
1122,Cicely,Deleon,null,cicely.deleon@yahoo.com,751 Newbridge Ave. ,Massapequa Park,NY,11762,
1123,Raphael,O'neil,null,raphael.o'neil@aol.com,762 East Lantern Dr. ,Fairport,NY,14450,
1124,Hubert,Reilly,null,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,Amityville,NY,11701,
1125,Caleb,England,null,caleb.england@gmail.com,649 Marvon St. ,Pleasanton,CA,94566,
1126,Elmira,Levy,null,elmira.levy@gmail.com,6 Columbia Dr. ,Spring Valley,NY,10977,
1127,Waldo,Hart,null,waldo.hart@yahoo.com,9782 Pineknoll Lane ,Queensbury,NY,12804,
1128,Bea,Kane,null,bea.kane@aol.com,398 Green Lake Ave. ,Mahopac,NY,10541,
1129,Gilberto,Sanders,null,gilberto.sanders@hotmail.com,186 Roehampton Ave. ,Woodside,NY,11377,
1130,Benny,Bender,null,benny.bender@aol.com,520 W. Hamilton St. ,Elmont,NY,11003,
1131,Desmond,Rose,null,desmond.rose@hotmail.com,9956 Lexington Rd. ,Mount Vernon,NY,10550,
1132,Parthenia,Holman,null,parthenia.holman@gmail.com,17 Orange Court ,Ithaca,NY,14850,
1133,Dung,King,null,dung.king@aol.com,523 Prairie St. ,West Islip,NY,11795,
1134,Sherril,Alvarado,null,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,
1135,Alisia,Albert,null,alisia.albert@gmail.com,9490 Coffee St. ,Garland,TX,75043,
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,9842 Fairview St. ,Rochester,NY,14606,
